# FRAME,TRACK_ID,MATCH_STATUS,ASSIGNED,TRACK_DISTANCE,DELTA_AREA,X0,Y0,X1,Y1,XC,YC,AREA,SPEED,ASPECT_RATIO
105.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1161.000000,624.000000,1224.000000,793.000000,2353.500000,1332.500000,5092.500000,0.000000,0.000000
105.000000,2.000000,0.000000,1.000000,0.000000,0.000000,789.000000,368.000000,851.000000,481.000000,1609.000000,792.500000,2751.000000,0.000000,0.000000
105.000000,1.000000,0.000000,1.000000,0.000000,0.000000,132.000000,302.000000,210.000000,414.000000,303.000000,660.000000,2992.500000,0.000000,0.000000
105.000000,3.000000,0.000000,1.000000,0.000000,0.000000,466.000000,125.000000,576.000000,273.000000,987.000000,324.000000,7002.000000,0.000000,0.000000
106.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1162.000000,627.000000,1228.000000,794.000000,2357.000000,1337.500000,5163.000000,0.000000,0.000000
106.000000,2.000000,0.000000,1.000000,0.000000,0.000000,791.000000,373.000000,855.000000,487.000000,1614.000000,803.000000,2803.500000,0.000000,0.000000
106.000000,1.000000,0.000000,1.000000,0.000000,0.000000,140.000000,300.000000,213.000000,399.000000,316.500000,649.500000,2696.000000,0.000000,0.000000
106.000000,3.000000,0.000000,1.000000,0.000000,0.000000,465.000000,120.000000,575.000000,266.000000,985.000000,313.000000,7041.500000,0.000000,0.000000
107.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1162.000000,630.000000,1231.000000,796.000000,2358.500000,1343.000000,5141.000000,0.000000,0.000000
107.000000,2.000000,0.000000,1.000000,0.000000,0.000000,794.000000,378.000000,858.000000,494.000000,1620.000000,814.000000,2871.500000,0.000000,0.000000
107.000000,1.000000,0.000000,1.000000,0.000000,0.000000,150.000000,296.000000,215.000000,396.000000,332.500000,642.000000,2688.000000,0.000000,0.000000
107.000000,3.000000,0.000000,1.000000,0.000000,0.000000,457.000000,115.000000,576.000000,278.000000,973.500000,311.500000,6749.000000,0.000000,0.000000
108.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1161.000000,631.000000,1235.000000,796.000000,2359.000000,1344.500000,5237.500000,0.000000,0.000000
108.000000,2.000000,0.000000,1.000000,0.000000,0.000000,795.000000,384.000000,861.000000,498.000000,1623.000000,825.000000,2824.500000,0.000000,0.000000
108.000000,1.000000,0.000000,1.000000,0.000000,0.000000,158.000000,289.000000,213.000000,393.000000,343.500000,630.000000,2653.000000,0.000000,0.000000
108.000000,3.000000,0.000000,1.000000,0.000000,0.000000,460.000000,108.000000,577.000000,272.000000,978.500000,298.000000,6583.000000,0.000000,0.000000
109.000000,5.000000,0.000000,1.000000,0.000000,0.000000,355.000000,1024.000000,398.000000,1080.000000,731.500000,2076.000000,1119.500000,0.000000,0.000000
109.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1158.000000,632.000000,1238.000000,798.000000,2356.000000,1347.000000,5297.000000,0.000000,0.000000
109.000000,2.000000,0.000000,1.000000,0.000000,0.000000,796.000000,390.000000,862.000000,503.000000,1625.000000,836.500000,2784.500000,0.000000,0.000000
109.000000,1.000000,0.000000,1.000000,0.000000,0.000000,165.000000,283.000000,215.000000,391.000000,355.000000,620.000000,2709.000000,0.000000,0.000000
109.000000,3.000000,0.000000,1.000000,0.000000,0.000000,454.000000,102.000000,577.000000,266.000000,969.500000,286.000000,6905.500000,0.000000,0.000000
110.000000,5.000000,0.000000,1.000000,0.000000,0.000000,352.000000,1017.000000,398.000000,1080.000000,727.000000,2065.500000,1311.000000,0.000000,0.000000
110.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1157.000000,634.000000,1241.000000,796.000000,2356.000000,1349.000000,5257.000000,0.000000,0.000000
110.000000,2.000000,0.000000,1.000000,0.000000,0.000000,797.000000,396.000000,864.000000,508.000000,1627.500000,848.000000,2812.000000,0.000000,0.000000
110.000000,1.000000,0.000000,1.000000,0.000000,0.000000,170.000000,279.000000,218.000000,391.000000,364.000000,614.000000,2713.500000,0.000000,0.000000
110.000000,3.000000,0.000000,1.000000,0.000000,0.000000,453.000000,97.000000,561.000000,222.000000,960.000000,256.500000,6406.500000,0.000000,0.000000
111.000000,5.000000,0.000000,1.000000,0.000000,0.000000,347.000000,1012.000000,401.000000,1080.000000,721.000000,2058.000000,1591.500000,0.000000,0.000000
111.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1155.000000,633.000000,1244.000000,794.000000,2354.500000,1346.500000,5241.000000,0.000000,0.000000
111.000000,2.000000,0.000000,1.000000,0.000000,0.000000,800.000000,402.000000,866.000000,515.000000,1633.000000,860.500000,2844.000000,0.000000,0.000000
111.000000,1.000000,0.000000,1.000000,0.000000,0.000000,176.000000,278.000000,222.000000,389.000000,375.000000,611.500000,2680.000000,0.000000,0.000000
111.000000,3.000000,0.000000,1.000000,0.000000,0.000000,452.000000,90.000000,561.000000,214.000000,958.500000,242.000000,6331.000000,0.000000,0.000000
112.000000,5.000000,0.000000,1.000000,0.000000,0.000000,343.000000,1007.000000,401.000000,1080.000000,715.000000,2050.500000,1832.500000,0.000000,0.000000
112.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1152.000000,639.000000,1248.000000,792.000000,2352.000000,1354.500000,5121.000000,0.000000,0.000000
112.000000,2.000000,0.000000,1.000000,0.000000,0.000000,802.000000,408.000000,869.000000,522.000000,1637.500000,873.000000,2884.500000,0.000000,0.000000
112.000000,1.000000,0.000000,1.000000,0.000000,0.000000,184.000000,266.000000,222.000000,382.000000,387.000000,590.000000,2763.500000,0.000000,0.000000
112.000000,3.000000,0.000000,1.000000,0.000000,0.000000,448.000000,83.000000,559.000000,206.000000,951.500000,227.500000,6419.000000,0.000000,0.000000
113.000000,5.000000,0.000000,1.000000,0.000000,0.000000,339.000000,1000.000000,397.000000,1080.000000,707.000000,2040.000000,1967.000000,0.000000,0.000000
113.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1149.000000,640.000000,1251.000000,787.000000,2349.000000,1353.500000,4936.000000,0.000000,0.000000
113.000000,2.000000,0.000000,1.000000,0.000000,0.000000,806.000000,413.000000,873.000000,527.000000,1645.500000,883.000000,2863.500000,0.000000,0.000000
113.000000,1.000000,0.000000,1.000000,0.000000,0.000000,187.000000,261.000000,224.000000,378.000000,392.500000,580.500000,2657.000000,0.000000,0.000000
113.000000,3.000000,0.000000,1.000000,0.000000,0.000000,446.000000,80.000000,565.000000,201.000000,951.500000,220.500000,6471.000000,0.000000,0.000000
114.000000,5.000000,0.000000,1.000000,0.000000,0.000000,336.000000,996.000000,393.000000,1080.000000,700.500000,2034.000000,2012.000000,0.000000,0.000000
114.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1145.000000,638.000000,1255.000000,784.000000,2345.000000,1349.000000,4981.000000,0.000000,0.000000
114.000000,2.000000,0.000000,1.000000,0.000000,0.000000,808.000000,418.000000,877.000000,532.000000,1650.500000,893.000000,2886.500000,0.000000,0.000000
114.000000,1.000000,0.000000,1.000000,0.000000,0.000000,188.000000,257.000000,224.000000,378.000000,394.000000,574.500000,2609.500000,0.000000,0.000000
114.000000,3.000000,0.000000,1.000000,0.000000,0.000000,446.000000,76.000000,564.000000,195.000000,951.000000,211.500000,6587.500000,0.000000,0.000000
115.000000,5.000000,0.000000,1.000000,0.000000,0.000000,334.000000,991.000000,393.000000,1080.000000,697.500000,2026.500000,2071.500000,0.000000,0.000000
115.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1142.000000,637.000000,1257.000000,782.000000,2341.500000,1346.500000,5114.000000,0.000000,0.000000
115.000000,2.000000,0.000000,1.000000,0.000000,0.000000,809.000000,424.000000,879.000000,536.000000,1653.000000,904.000000,2860.500000,0.000000,0.000000
115.000000,1.000000,0.000000,1.000000,0.000000,0.000000,188.000000,254.000000,225.000000,371.000000,394.500000,566.500000,2590.000000,0.000000,0.000000
115.000000,3.000000,0.000000,1.000000,0.000000,0.000000,446.000000,71.000000,563.000000,188.000000,950.500000,200.500000,6548.000000,0.000000,0.000000
116.000000,5.000000,0.000000,1.000000,0.000000,0.000000,333.000000,987.000000,391.000000,1080.000000,695.000000,2020.500000,2102.500000,0.000000,0.000000
116.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1138.000000,637.000000,1261.000000,776.000000,2337.500000,1343.500000,5042.000000,0.000000,0.000000
116.000000,2.000000,0.000000,1.000000,0.000000,0.000000,811.000000,429.000000,880.000000,541.000000,1656.500000,914.000000,2877.500000,0.000000,0.000000
116.000000,1.000000,0.000000,1.000000,0.000000,0.000000,186.000000,254.000000,226.000000,374.000000,392.000000,568.000000,2597.000000,0.000000,0.000000
116.000000,3.000000,0.000000,1.000000,0.000000,0.000000,443.000000,67.000000,565.000000,184.000000,947.000000,192.500000,6585.500000,0.000000,0.000000
117.000000,5.000000,0.000000,1.000000,0.000000,0.000000,333.000000,984.000000,388.000000,1071.000000,693.500000,2011.500000,1899.000000,0.000000,0.000000
117.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1135.000000,638.000000,1264.000000,768.000000,2334.500000,1341.000000,4993.500000,0.000000,0.000000
117.000000,2.000000,0.000000,1.000000,0.000000,0.000000,812.000000,432.000000,883.000000,544.000000,1659.500000,920.000000,2878.000000,0.000000,0.000000
117.000000,1.000000,0.000000,1.000000,0.000000,0.000000,183.000000,265.000000,231.000000,374.000000,390.000000,584.500000,2547.000000,0.000000,0.000000
117.000000,3.000000,0.000000,1.000000,0.000000,0.000000,439.000000,65.000000,565.000000,181.000000,941.000000,188.000000,6562.000000,0.000000,0.000000
118.000000,5.000000,0.000000,1.000000,0.000000,0.000000,333.000000,981.000000,386.000000,1064.000000,692.500000,2003.500000,1795.000000,0.000000,0.000000
118.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1131.000000,638.000000,1264.000000,761.000000,2328.500000,1337.500000,4933.000000,0.000000,0.000000
118.000000,2.000000,0.000000,1.000000,0.000000,0.000000,813.000000,435.000000,885.000000,548.000000,1662.000000,926.500000,2891.000000,0.000000,0.000000
118.000000,1.000000,0.000000,1.000000,0.000000,0.000000,171.000000,264.000000,233.000000,377.000000,373.000000,584.500000,2601.000000,0.000000,0.000000
118.000000,3.000000,0.000000,1.000000,0.000000,0.000000,438.000000,63.000000,572.000000,181.000000,943.000000,185.000000,6562.000000,0.000000,0.000000
119.000000,5.000000,0.000000,1.000000,0.000000,0.000000,333.000000,982.000000,385.000000,1058.000000,692.000000,2002.000000,1704.500000,0.000000,0.000000
119.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1128.000000,637.000000,1264.000000,753.000000,2324.000000,1332.000000,4915.500000,0.000000,0.000000
119.000000,2.000000,0.000000,1.000000,0.000000,0.000000,815.000000,438.000000,886.000000,552.000000,1665.500000,933.000000,2894.500000,0.000000,0.000000
119.000000,1.000000,0.000000,1.000000,0.000000,0.000000,169.000000,260.000000,243.000000,378.000000,375.000000,579.000000,2925.000000,0.000000,0.000000
119.000000,3.000000,0.000000,1.000000,0.000000,0.000000,437.000000,62.000000,574.000000,168.000000,942.500000,177.000000,6532.500000,0.000000,0.000000
119.000000,6.000000,0.000000,1.000000,0.000000,0.000000,1726.000000,0.000000,1777.000000,44.000000,3477.500000,22.000000,1028.000000,0.000000,0.000000
120.000000,5.000000,0.000000,1.000000,0.000000,0.000000,329.000000,980.000000,381.000000,1052.000000,684.000000,1996.000000,1633.000000,0.000000,0.000000
120.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1124.000000,635.000000,1266.000000,754.000000,2319.000000,1329.500000,5266.500000,0.000000,0.000000
120.000000,2.000000,0.000000,1.000000,0.000000,0.000000,817.000000,443.000000,889.000000,557.000000,1670.000000,943.000000,2858.000000,0.000000,0.000000
120.000000,1.000000,0.000000,1.000000,0.000000,0.000000,169.000000,270.000000,247.000000,379.000000,377.000000,594.500000,2785.000000,0.000000,0.000000
120.000000,3.000000,0.000000,1.000000,0.000000,0.000000,435.000000,62.000000,600.000000,184.000000,952.500000,185.000000,6819.500000,0.000000,0.000000
120.000000,6.000000,0.000000,1.000000,0.000000,0.000000,1728.000000,0.000000,1786.000000,45.000000,3485.000000,22.500000,1090.000000,0.000000,0.000000
121.000000,5.000000,0.000000,1.000000,0.000000,0.000000,326.000000,973.000000,377.000000,1044.000000,677.500000,1981.500000,1601.500000,0.000000,0.000000
121.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1119.000000,632.000000,1266.000000,746.000000,2311.500000,1321.000000,5143.000000,0.000000,0.000000
121.000000,2.000000,0.000000,1.000000,0.000000,0.000000,819.000000,449.000000,891.000000,563.000000,1674.000000,955.000000,2845.000000,0.000000,0.000000
121.000000,1.000000,0.000000,1.000000,0.000000,0.000000,165.000000,268.000000,250.000000,380.000000,372.500000,592.000000,3007.000000,0.000000,0.000000
121.000000,3.000000,0.000000,1.000000,0.000000,0.000000,434.000000,61.000000,606.000000,180.000000,954.000000,181.500000,6918.500000,0.000000,0.000000
121.000000,6.000000,0.000000,1.000000,0.000000,0.000000,1744.000000,7.000000,1800.000000,48.000000,3516.000000,34.500000,1041.500000,0.000000,0.000000
122.000000,5.000000,0.000000,1.000000,0.000000,0.000000,321.000000,958.000000,372.000000,1037.000000,667.500000,1955.500000,1681.500000,0.000000,0.000000
122.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1114.000000,631.000000,1264.000000,736.000000,2303.000000,1314.500000,5006.000000,0.000000,0.000000
122.000000,2.000000,0.000000,1.000000,0.000000,0.000000,822.000000,458.000000,894.000000,567.000000,1680.000000,970.500000,2825.000000,0.000000,0.000000
122.000000,1.000000,0.000000,1.000000,0.000000,0.000000,165.000000,274.000000,254.000000,380.000000,374.500000,601.000000,2944.500000,0.000000,0.000000
122.000000,3.000000,0.000000,1.000000,0.000000,0.000000,433.000000,59.000000,586.000000,153.000000,942.500000,165.000000,6531.000000,0.000000,0.000000
122.000000,6.000000,0.000000,1.000000,0.000000,0.000000,1747.000000,8.000000,1806.000000,49.000000,3523.500000,36.500000,1104.500000,0.000000,0.000000
123.000000,5.000000,0.000000,1.000000,0.000000,0.000000,318.000000,948.000000,369.000000,1030.000000,661.500000,1937.000000,1783.500000,0.000000,0.000000
123.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1110.000000,630.000000,1262.000000,735.000000,2296.000000,1312.500000,5201.500000,0.000000,0.000000
123.000000,2.000000,0.000000,1.000000,0.000000,0.000000,824.000000,464.000000,897.000000,570.000000,1684.500000,981.000000,2832.500000,0.000000,0.000000
123.000000,1.000000,0.000000,1.000000,0.000000,0.000000,166.000000,280.000000,258.000000,379.000000,378.000000,609.500000,2932.000000,0.000000,0.000000
123.000000,3.000000,0.000000,1.000000,0.000000,0.000000,432.000000,59.000000,586.000000,147.000000,941.000000,162.000000,6388.500000,0.000000,0.000000
123.000000,6.000000,0.000000,1.000000,0.000000,0.000000,1753.000000,10.000000,1811.000000,49.000000,3535.000000,39.500000,1143.000000,0.000000,0.000000
124.000000,5.000000,0.000000,1.000000,0.000000,0.000000,317.000000,941.000000,366.000000,1024.000000,658.500000,1923.500000,1816.500000,0.000000,0.000000
124.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1105.000000,630.000000,1260.000000,728.000000,2287.500000,1309.000000,5163.500000,0.000000,0.000000
124.000000,2.000000,0.000000,1.000000,0.000000,0.000000,826.000000,468.000000,899.000000,573.000000,1688.500000,988.500000,2827.500000,0.000000,0.000000
124.000000,1.000000,0.000000,1.000000,0.000000,0.000000,164.000000,285.000000,264.000000,382.000000,378.000000,618.500000,3074.500000,0.000000,0.000000
124.000000,3.000000,0.000000,1.000000,0.000000,0.000000,431.000000,58.000000,582.000000,140.000000,937.500000,157.000000,6302.500000,0.000000,0.000000
124.000000,6.000000,0.000000,1.000000,0.000000,0.000000,1754.000000,11.000000,1815.000000,51.000000,3538.500000,42.000000,1188.500000,0.000000,0.000000
125.000000,5.000000,0.000000,1.000000,0.000000,0.000000,316.000000,931.000000,364.000000,1019.000000,656.000000,1906.000000,1874.000000,0.000000,0.000000
125.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1098.000000,627.000000,1257.000000,712.000000,2275.500000,1296.500000,5003.500000,0.000000,0.000000
125.000000,2.000000,0.000000,1.000000,0.000000,0.000000,827.000000,470.000000,900.000000,576.000000,1690.500000,993.000000,2807.000000,0.000000,0.000000
125.000000,1.000000,0.000000,1.000000,0.000000,0.000000,165.000000,293.000000,271.000000,384.000000,383.000000,631.500000,2979.500000,0.000000,0.000000
125.000000,3.000000,0.000000,1.000000,0.000000,0.000000,429.000000,59.000000,589.000000,136.000000,938.000000,156.500000,6460.500000,0.000000,0.000000
125.000000,6.000000,0.000000,1.000000,0.000000,0.000000,1764.000000,19.000000,1818.000000,52.000000,3555.000000,54.500000,1100.000000,0.000000,0.000000
126.000000,5.000000,0.000000,1.000000,0.000000,0.000000,314.000000,923.000000,361.000000,1012.000000,651.500000,1890.500000,1916.500000,0.000000,0.000000
126.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1092.000000,626.000000,1255.000000,711.000000,2265.500000,1294.500000,5110.500000,0.000000,0.000000
126.000000,2.000000,0.000000,1.000000,0.000000,0.000000,828.000000,472.000000,901.000000,579.000000,1692.500000,997.500000,2804.000000,0.000000,0.000000
126.000000,1.000000,0.000000,1.000000,0.000000,0.000000,170.000000,302.000000,277.000000,385.000000,393.500000,645.500000,2871.000000,0.000000,0.000000
126.000000,3.000000,0.000000,1.000000,0.000000,0.000000,427.000000,59.000000,590.000000,133.000000,935.500000,155.000000,6608.000000,0.000000,0.000000
126.000000,6.000000,0.000000,1.000000,0.000000,0.000000,1766.000000,21.000000,1821.000000,54.000000,3559.500000,58.500000,1120.000000,0.000000,0.000000
127.000000,5.000000,0.000000,1.000000,0.000000,0.000000,312.000000,913.000000,358.000000,1006.000000,647.000000,1872.500000,2041.000000,0.000000,0.000000
127.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1084.000000,625.000000,1252.000000,696.000000,2252.000000,1285.500000,5094.000000,0.000000,0.000000
127.000000,2.000000,0.000000,1.000000,0.000000,0.000000,829.000000,474.000000,902.000000,583.000000,1694.500000,1002.500000,2813.000000,0.000000,0.000000
127.000000,1.000000,0.000000,1.000000,0.000000,0.000000,167.000000,306.000000,282.000000,387.000000,391.500000,652.500000,2922.500000,0.000000,0.000000
127.000000,3.000000,0.000000,1.000000,0.000000,0.000000,428.000000,57.000000,569.000000,130.000000,926.500000,150.500000,6448.500000,0.000000,0.000000
127.000000,6.000000,0.000000,1.000000,0.000000,0.000000,1769.000000,22.000000,1824.000000,56.000000,3565.500000,61.000000,1107.500000,0.000000,0.000000
128.000000,5.000000,0.000000,1.000000,0.000000,0.000000,309.000000,905.000000,353.000000,1000.000000,640.000000,1857.500000,2059.500000,0.000000,0.000000
128.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1078.000000,625.000000,1248.000000,690.000000,2241.000000,1282.500000,5010.500000,0.000000,0.000000
128.000000,2.000000,0.000000,1.000000,0.000000,0.000000,832.000000,479.000000,902.000000,588.000000,1699.000000,1012.500000,2764.500000,0.000000,0.000000
128.000000,1.000000,0.000000,1.000000,0.000000,0.000000,166.000000,308.000000,287.000000,388.000000,392.500000,656.000000,3159.500000,0.000000,0.000000
128.000000,3.000000,0.000000,1.000000,0.000000,0.000000,426.000000,55.000000,592.000000,128.000000,935.000000,146.500000,6774.500000,0.000000,0.000000
128.000000,6.000000,0.000000,1.000000,0.000000,0.000000,1771.000000,24.000000,1826.000000,59.000000,3569.500000,65.500000,1117.000000,0.000000,0.000000
129.000000,5.000000,0.000000,1.000000,0.000000,0.000000,306.000000,900.000000,349.000000,994.000000,633.500000,1847.000000,2057.000000,0.000000,0.000000
129.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1073.000000,624.000000,1243.000000,680.000000,2231.000000,1276.000000,4977.500000,0.000000,0.000000
129.000000,2.000000,0.000000,1.000000,0.000000,0.000000,836.000000,482.000000,905.000000,590.000000,1706.500000,1018.000000,2761.000000,0.000000,0.000000
129.000000,1.000000,0.000000,1.000000,0.000000,0.000000,172.000000,316.000000,296.000000,391.000000,406.000000,669.500000,3081.500000,0.000000,0.000000
129.000000,3.000000,0.000000,1.000000,0.000000,0.000000,427.000000,52.000000,595.000000,126.000000,938.000000,141.000000,7568.500000,0.000000,0.000000
129.000000,6.000000,0.000000,1.000000,0.000000,0.000000,1772.000000,25.000000,1826.000000,60.000000,3571.000000,67.500000,1098.000000,0.000000,0.000000
130.000000,5.000000,0.000000,1.000000,0.000000,0.000000,305.000000,896.000000,345.000000,988.000000,630.000000,1838.000000,2032.000000,0.000000,0.000000
130.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1068.000000,623.000000,1241.000000,677.000000,2222.500000,1273.000000,5040.500000,0.000000,0.000000
130.000000,2.000000,0.000000,1.000000,0.000000,0.000000,838.000000,485.000000,908.000000,596.000000,1711.000000,1025.500000,2794.000000,0.000000,0.000000
130.000000,1.000000,0.000000,1.000000,0.000000,0.000000,176.000000,320.000000,303.000000,394.000000,415.500000,677.000000,3099.000000,0.000000,0.000000
130.000000,3.000000,0.000000,1.000000,0.000000,0.000000,428.000000,48.000000,594.000000,123.000000,939.000000,133.500000,7431.000000,0.000000,0.000000
130.000000,6.000000,0.000000,1.000000,0.000000,0.000000,1772.000000,25.000000,1826.000000,62.000000,3571.000000,68.500000,1116.000000,0.000000,0.000000
131.000000,5.000000,0.000000,1.000000,0.000000,0.000000,305.000000,895.000000,341.000000,982.000000,628.000000,1833.500000,1938.000000,0.000000,0.000000
131.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1062.000000,622.000000,1238.000000,675.000000,2212.000000,1270.500000,5006.000000,0.000000,0.000000
131.000000,2.000000,0.000000,1.000000,0.000000,0.000000,839.000000,489.000000,912.000000,600.000000,1714.500000,1033.500000,2836.500000,0.000000,0.000000
131.000000,1.000000,0.000000,1.000000,0.000000,0.000000,189.000000,325.000000,310.000000,397.000000,438.500000,686.000000,3073.000000,0.000000,0.000000
131.000000,3.000000,0.000000,1.000000,0.000000,0.000000,430.000000,46.000000,590.000000,121.000000,940.000000,129.500000,7377.500000,0.000000,0.000000
131.000000,6.000000,0.000000,1.000000,0.000000,0.000000,1772.000000,26.000000,1826.000000,63.000000,3571.000000,70.500000,1141.500000,0.000000,0.000000
132.000000,5.000000,0.000000,1.000000,0.000000,0.000000,305.000000,893.000000,339.000000,975.000000,627.000000,1827.000000,1894.500000,0.000000,0.000000
132.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1057.000000,620.000000,1236.000000,673.000000,2203.500000,1266.500000,5092.500000,0.000000,0.000000
132.000000,2.000000,0.000000,1.000000,0.000000,0.000000,840.000000,493.000000,915.000000,602.000000,1717.500000,1040.500000,2811.500000,0.000000,0.000000
132.000000,1.000000,0.000000,1.000000,0.000000,0.000000,194.000000,330.000000,319.000000,400.000000,450.500000,695.000000,3112.500000,0.000000,0.000000
132.000000,3.000000,0.000000,1.000000,0.000000,0.000000,428.000000,44.000000,590.000000,119.000000,937.000000,125.500000,7381.500000,0.000000,0.000000
132.000000,6.000000,0.000000,1.000000,0.000000,0.000000,1773.000000,26.000000,1826.000000,65.000000,3572.500000,71.500000,1136.500000,0.000000,0.000000
133.000000,5.000000,0.000000,1.000000,0.000000,0.000000,304.000000,870.000000,339.000000,969.000000,625.500000,1789.500000,2093.500000,0.000000,0.000000
133.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1055.000000,618.000000,1234.000000,672.000000,2199.500000,1263.000000,5180.000000,0.000000,0.000000
133.000000,2.000000,0.000000,1.000000,0.000000,0.000000,840.000000,496.000000,915.000000,603.000000,1717.500000,1045.500000,2766.000000,0.000000,0.000000
133.000000,1.000000,0.000000,1.000000,0.000000,0.000000,199.000000,335.000000,326.000000,402.000000,461.500000,703.500000,3175.500000,0.000000,0.000000
133.000000,3.000000,0.000000,1.000000,0.000000,0.000000,429.000000,42.000000,596.000000,118.000000,941.500000,122.000000,7491.000000,0.000000,0.000000
133.000000,6.000000,0.000000,1.000000,0.000000,0.000000,1775.000000,27.000000,1827.000000,67.000000,3576.000000,74.000000,1119.000000,0.000000,0.000000
134.000000,5.000000,0.000000,1.000000,0.000000,0.000000,302.000000,864.000000,337.000000,966.000000,621.500000,1779.000000,2098.000000,0.000000,0.000000
134.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1055.000000,618.000000,1232.000000,672.000000,2198.500000,1263.000000,5111.000000,0.000000,0.000000
134.000000,2.000000,0.000000,1.000000,0.000000,0.000000,842.000000,498.000000,916.000000,606.000000,1721.000000,1050.000000,2769.500000,0.000000,0.000000
134.000000,1.000000,0.000000,1.000000,0.000000,0.000000,208.000000,337.000000,335.000000,404.000000,479.500000,707.500000,3228.500000,0.000000,0.000000
134.000000,3.000000,0.000000,1.000000,0.000000,0.000000,430.000000,40.000000,595.000000,117.000000,942.500000,118.500000,7526.000000,0.000000,0.000000
134.000000,6.000000,0.000000,1.000000,0.000000,0.000000,1776.000000,28.000000,1829.000000,68.000000,3578.500000,76.000000,1130.000000,0.000000,0.000000
135.000000,5.000000,0.000000,1.000000,0.000000,0.000000,299.000000,857.000000,332.000000,953.000000,614.500000,1762.000000,1864.500000,0.000000,0.000000
135.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1054.000000,617.000000,1229.000000,672.000000,2195.500000,1261.500000,5078.500000,0.000000,0.000000
135.000000,2.000000,0.000000,1.000000,0.000000,0.000000,844.000000,503.000000,917.000000,609.000000,1724.500000,1059.000000,2764.000000,0.000000,0.000000
135.000000,1.000000,0.000000,1.000000,0.000000,0.000000,215.000000,342.000000,345.000000,409.000000,495.000000,717.500000,3416.500000,0.000000,0.000000
135.000000,3.000000,0.000000,1.000000,0.000000,0.000000,433.000000,38.000000,595.000000,116.000000,947.000000,115.000000,7534.500000,0.000000,0.000000
135.000000,6.000000,0.000000,1.000000,0.000000,0.000000,1777.000000,29.000000,1830.000000,70.000000,3580.500000,78.500000,1122.000000,0.000000,0.000000
136.000000,5.000000,0.000000,1.000000,0.000000,0.000000,297.000000,851.000000,329.000000,946.000000,610.000000,1749.500000,1807.500000,0.000000,0.000000
136.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1055.000000,617.000000,1228.000000,672.000000,2196.500000,1261.500000,5016.500000,0.000000,0.000000
136.000000,2.000000,0.000000,1.000000,0.000000,0.000000,848.000000,507.000000,921.000000,610.000000,1732.500000,1065.500000,2708.500000,0.000000,0.000000
136.000000,1.000000,0.000000,1.000000,0.000000,0.000000,226.000000,344.000000,352.000000,412.000000,515.000000,722.000000,3327.500000,0.000000,0.000000
136.000000,3.000000,0.000000,1.000000,0.000000,0.000000,431.000000,35.000000,596.000000,115.000000,944.500000,110.000000,7548.500000,0.000000,0.000000
136.000000,6.000000,0.000000,1.000000,0.000000,0.000000,1778.000000,29.000000,1830.000000,71.000000,3582.000000,79.000000,1110.000000,0.000000,0.000000
137.000000,5.000000,0.000000,1.000000,0.000000,0.000000,297.000000,848.000000,327.000000,941.000000,609.000000,1742.500000,1612.500000,0.000000,0.000000
137.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1056.000000,617.000000,1227.000000,672.000000,2197.500000,1261.500000,5008.000000,0.000000,0.000000
137.000000,2.000000,0.000000,1.000000,0.000000,0.000000,851.000000,511.000000,923.000000,617.000000,1738.000000,1075.000000,2744.000000,0.000000,0.000000
137.000000,1.000000,0.000000,1.000000,0.000000,0.000000,233.000000,349.000000,362.000000,417.000000,530.500000,732.000000,3339.000000,0.000000,0.000000
137.000000,3.000000,0.000000,1.000000,0.000000,0.000000,424.000000,33.000000,598.000000,115.000000,935.000000,107.000000,7649.000000,0.000000,0.000000
